,time,revenus,r/c,accept_ratio
917,917,36332,0.834,0.9782608695652174
918,918,36332,0.834,0.9782608695652174
919,919,36332,0.834,0.9782608695652174
920,920,36332,0.834,0.9782608695652174
921,921,36332,0.834,0.9782608695652174
922,922,36332,0.834,0.9574468085106383
923,923,36332,0.834,0.9574468085106383
924,924,36332,0.834,0.9574468085106383
925,925,36332,0.834,0.9574468085106383
926,926,36332,0.834,0.9574468085106383
927,927,36332,0.834,0.9574468085106383
928,928,36332,0.834,0.9574468085106383
929,929,36332,0.834,0.9574468085106383
930,930,36332,0.834,0.9574468085106383
931,931,36332,0.834,0.9574468085106383
932,932,36332,0.834,0.9574468085106383
933,933,36332,0.834,0.9574468085106383
934,934,36332,0.834,0.9574468085106383
935,935,36332,0.834,0.9574468085106383
936,936,36332,0.834,0.9574468085106383
937,937,36332,0.834,0.9574468085106383
938,938,36332,0.834,0.9574468085106383
939,939,36332,0.834,0.9574468085106383
940,940,36332,0.834,0.9574468085106383
941,941,36332,0.834,0.9574468085106383
942,942,36332,0.834,0.9574468085106383
943,943,36332,0.834,0.9574468085106383
944,944,36332,0.834,0.9375
945,945,36332,0.834,0.9375
946,946,36332,0.834,0.9375
947,947,36332,0.834,0.9375
948,948,36332,0.834,0.9375
949,949,36332,0.834,0.9375
950,950,36332,0.834,0.9375
951,951,36332,0.834,0.9375
952,952,36332,0.834,0.9375
953,953,36332,0.834,0.9375
954,954,36332,0.834,0.9375
955,955,36332,0.834,0.9375
956,956,36332,0.834,0.9375
957,957,36332,0.834,0.9375
958,958,36725,0.838,0.9387755102040817
959,959,36725,0.838,0.9387755102040817
960,960,36725,0.838,0.9387755102040817
961,961,36725,0.838,0.9387755102040817
962,962,36725,0.838,0.9387755102040817
963,963,36725,0.838,0.9387755102040817
964,964,36725,0.838,0.9387755102040817
965,965,36725,0.838,0.9387755102040817
966,966,36725,0.838,0.9387755102040817
967,967,36725,0.838,0.9387755102040817
968,968,36725,0.838,0.9387755102040817
969,969,36725,0.838,0.9387755102040817
970,970,36725,0.838,0.9387755102040817
971,971,36725,0.838,0.9387755102040817
972,972,36725,0.838,0.9387755102040817
973,973,36725,0.838,0.9387755102040817
974,974,36725,0.838,0.9387755102040817
975,975,36725,0.838,0.9387755102040817
976,976,36725,0.838,0.9387755102040817
977,977,36725,0.838,0.9387755102040817
978,978,36725,0.838,0.9387755102040817
979,979,36725,0.838,0.9387755102040817
980,980,36725,0.838,0.9387755102040817
981,981,36725,0.838,0.9387755102040817
982,982,36725,0.838,0.9387755102040817
983,983,36725,0.838,0.9387755102040817
984,984,36725,0.838,0.9387755102040817
985,985,36818,0.835,0.94
986,986,36818,0.835,0.94
987,987,36818,0.835,0.94
988,988,36818,0.835,0.94
989,989,36818,0.835,0.94
990,990,36818,0.835,0.94
991,991,36818,0.835,0.94
992,992,36818,0.835,0.94
993,993,36818,0.835,0.94
994,994,36818,0.835,0.94
995,995,36818,0.835,0.94
996,996,36818,0.835,0.94
997,997,36818,0.835,0.94
998,998,36818,0.835,0.94
999,999,36818,0.835,0.94
1000,1000,36818,0.835,0.94
1001,1001,36818,0.835,0.94
1002,1002,36818,0.835,0.94
1003,1003,36818,0.835,0.94
1004,1004,36818,0.835,0.94
1005,1005,36962,0.837,0.9411764705882353
1006,1006,36962,0.837,0.9411764705882353
1007,1007,36962,0.837,0.9411764705882353
1008,1008,36962,0.837,0.9411764705882353
1009,1009,36962,0.837,0.9411764705882353
1010,1010,36962,0.837,0.9411764705882353
1011,1011,36962,0.837,0.9411764705882353
1012,1012,36962,0.837,0.9411764705882353
1013,1013,36962,0.837,0.9411764705882353
1014,1014,36962,0.837,0.9411764705882353
1015,1015,36962,0.837,0.9411764705882353
1016,1016,36962,0.837,0.9411764705882353
1017,1017,36962,0.837,0.9411764705882353
1018,1018,36962,0.837,0.9411764705882353
1019,1019,36962,0.837,0.9411764705882353
1020,1020,36962,0.837,0.9411764705882353
1021,1021,36962,0.837,0.9411764705882353
1022,1022,36962,0.837,0.9411764705882353
1023,1023,36962,0.837,0.9411764705882353
1024,1024,36962,0.837,0.9411764705882353
1025,1025,36962,0.837,0.9411764705882353
1026,1026,36962,0.837,0.9411764705882353
1027,1027,36962,0.837,0.9411764705882353
1028,1028,36962,0.837,0.9411764705882353
1029,1029,36962,0.837,0.9411764705882353
1030,1030,36962,0.837,0.9411764705882353
1031,1031,36962,0.837,0.9411764705882353
1032,1032,36962,0.837,0.9411764705882353
1033,1033,37188,0.836,0.9423076923076923
1034,1034,37188,0.836,0.9423076923076923
1035,1035,37188,0.836,0.9423076923076923
1036,1036,37188,0.836,0.9423076923076923
1037,1037,37188,0.836,0.9423076923076923
1038,1038,37188,0.836,0.9423076923076923
1039,1039,37188,0.836,0.9423076923076923
1040,1040,37188,0.836,0.9423076923076923
1041,1041,37188,0.836,0.9423076923076923
1042,1042,37188,0.836,0.9423076923076923
1043,1043,37188,0.836,0.9423076923076923
1044,1044,37188,0.836,0.9423076923076923
1045,1045,37188,0.836,0.9423076923076923
1046,1046,37188,0.836,0.9423076923076923
1047,1047,37188,0.836,0.9423076923076923
1048,1048,37188,0.836,0.9423076923076923
1049,1049,37188,0.836,0.9423076923076923
1050,1050,37188,0.836,0.9423076923076923
1051,1051,37188,0.836,0.9423076923076923
1052,1052,37188,0.836,0.9423076923076923
1053,1053,37188,0.836,0.9423076923076923
1054,1054,37188,0.836,0.9423076923076923
1055,1055,37188,0.836,0.9423076923076923
1056,1056,37188,0.836,0.9423076923076923
1057,1057,37188,0.836,0.9423076923076923
1058,1058,37188,0.836,0.9423076923076923
1059,1059,37188,0.836,0.9423076923076923
1060,1060,37188,0.836,0.9423076923076923
1061,1061,37188,0.836,0.9423076923076923
1062,1062,37188,0.836,0.9423076923076923
1063,1063,37188,0.836,0.9423076923076923
1064,1064,38920,0.833,0.9433962264150944
1065,1065,38920,0.833,0.9433962264150944
1066,1066,38920,0.833,0.9433962264150944
1067,1067,38920,0.833,0.9433962264150944
1068,1068,38920,0.833,0.9433962264150944
1069,1069,38920,0.833,0.9433962264150944
1070,1070,38920,0.833,0.9433962264150944
1071,1071,38920,0.833,0.9433962264150944
1072,1072,38920,0.833,0.9433962264150944
1073,1073,38920,0.833,0.9433962264150944
1074,1074,38920,0.833,0.9433962264150944
1075,1075,38920,0.833,0.9433962264150944
1076,1076,38920,0.833,0.9433962264150944
1077,1077,38920,0.833,0.9433962264150944
1078,1078,38920,0.833,0.9433962264150944
1079,1079,38920,0.833,0.9433962264150944
1080,1080,38920,0.833,0.9433962264150944
1081,1081,40764,0.824,0.9444444444444444
1082,1082,40764,0.824,0.9444444444444444
1083,1083,40764,0.824,0.9444444444444444
1084,1084,40764,0.824,0.9444444444444444
1085,1085,40764,0.824,0.9444444444444444
1086,1086,40764,0.824,0.9444444444444444
1087,1087,40764,0.824,0.9444444444444444
1088,1088,40764,0.824,0.9444444444444444
1089,1089,40764,0.824,0.9444444444444444
1090,1090,40764,0.824,0.9444444444444444
1091,1091,40764,0.824,0.9444444444444444
1092,1092,40764,0.824,0.9444444444444444
1093,1093,40764,0.824,0.9444444444444444
1094,1094,40764,0.824,0.9444444444444444
1095,1095,40764,0.824,0.9444444444444444
1096,1096,40764,0.824,0.9444444444444444
1097,1097,40764,0.824,0.9444444444444444
1098,1098,40764,0.824,0.9444444444444444
1099,1099,40764,0.824,0.9444444444444444
1100,1100,40764,0.824,0.9444444444444444
1101,1101,40764,0.824,0.9444444444444444
1102,1102,40764,0.824,0.9444444444444444
1103,1103,40764,0.824,0.9444444444444444
1104,1104,40764,0.824,0.9444444444444444
1105,1105,41400,0.827,0.9454545454545454
1106,1106,41400,0.827,0.9454545454545454
1107,1107,41400,0.827,0.9454545454545454
1108,1108,41400,0.827,0.9454545454545454
1109,1109,41400,0.827,0.9454545454545454
1110,1110,41400,0.827,0.9454545454545454
1111,1111,41400,0.827,0.9454545454545454
1112,1112,41400,0.827,0.9454545454545454
1113,1113,41400,0.827,0.9454545454545454
1114,1114,41400,0.827,0.9454545454545454
1115,1115,41400,0.827,0.9454545454545454
1116,1116,41400,0.827,0.9454545454545454
1117,1117,41400,0.827,0.9454545454545454
1118,1118,41400,0.827,0.9454545454545454
1119,1119,41400,0.827,0.9454545454545454
1120,1120,41446,0.827,0.9464285714285714
1121,1121,41446,0.827,0.9464285714285714
1122,1122,41446,0.827,0.9464285714285714
1123,1123,41446,0.827,0.9464285714285714
1124,1124,41446,0.827,0.9464285714285714
1125,1125,41446,0.827,0.9464285714285714
1126,1126,41446,0.827,0.9464285714285714
1127,1127,41446,0.827,0.9464285714285714
1128,1128,41446,0.827,0.9464285714285714
1129,1129,41446,0.827,0.9464285714285714
1130,1130,41446,0.827,0.9464285714285714
1131,1131,41446,0.827,0.9464285714285714
1132,1132,41446,0.827,0.9464285714285714
1133,1133,41446,0.827,0.9464285714285714
1134,1134,41446,0.827,0.9464285714285714
1135,1135,41446,0.827,0.9464285714285714
1136,1136,41446,0.827,0.9464285714285714
1137,1137,41446,0.827,0.9464285714285714
1138,1138,41446,0.827,0.9464285714285714
1139,1139,41446,0.827,0.9464285714285714
1140,1140,41446,0.827,0.9464285714285714
1141,1141,42111,0.831,0.9473684210526315
1142,1142,42111,0.831,0.9473684210526315
1143,1143,42111,0.831,0.9473684210526315
1144,1144,42111,0.831,0.9473684210526315
1145,1145,42111,0.831,0.9473684210526315
1146,1146,42111,0.831,0.9473684210526315
1147,1147,42111,0.831,0.9473684210526315
1148,1148,42111,0.831,0.9473684210526315
1149,1149,42111,0.831,0.9473684210526315
1150,1150,42111,0.831,0.9473684210526315
1151,1151,42111,0.831,0.9473684210526315
1152,1152,42111,0.831,0.9473684210526315
1153,1153,42111,0.831,0.9473684210526315
1154,1154,42111,0.831,0.9473684210526315
1155,1155,42111,0.831,0.9473684210526315
1156,1156,42111,0.831,0.9473684210526315
1157,1157,42111,0.831,0.9473684210526315
1158,1158,43341,0.830,0.9482758620689655
1159,1159,43341,0.830,0.9482758620689655
1160,1160,43341,0.830,0.9482758620689655
1161,1161,43341,0.830,0.9482758620689655
1162,1162,43341,0.830,0.9482758620689655
1163,1163,43341,0.830,0.9482758620689655
1164,1164,43341,0.830,0.9482758620689655
1165,1165,43341,0.830,0.9482758620689655
1166,1166,43341,0.830,0.9482758620689655
1167,1167,43341,0.830,0.9482758620689655
1168,1168,43341,0.830,0.9482758620689655
1169,1169,43341,0.830,0.9482758620689655
1170,1170,43341,0.830,0.9482758620689655
1171,1171,43341,0.830,0.9482758620689655
1172,1172,43341,0.830,0.9482758620689655
1173,1173,43341,0.830,0.9482758620689655
1174,1174,43341,0.830,0.9482758620689655
1175,1175,43341,0.830,0.9482758620689655
1176,1176,43470,0.830,0.9491525423728814
1177,1177,43470,0.830,0.9491525423728814
1178,1178,43470,0.830,0.9491525423728814
1179,1179,43470,0.830,0.9491525423728814
1180,1180,43470,0.830,0.9491525423728814
1181,1181,43470,0.830,0.9491525423728814
1182,1182,43470,0.830,0.9491525423728814
1183,1183,43470,0.830,0.9491525423728814
1184,1184,43470,0.830,0.9491525423728814
1185,1185,43470,0.830,0.9491525423728814
1186,1186,43470,0.830,0.9491525423728814
1187,1187,43470,0.830,0.9491525423728814
1188,1188,43470,0.830,0.9491525423728814
1189,1189,43470,0.830,0.9491525423728814
1190,1190,43470,0.830,0.9491525423728814
1191,1191,43470,0.830,0.9491525423728814
1192,1192,43470,0.830,0.9491525423728814
1193,1193,43470,0.830,0.9491525423728814
1194,1194,43470,0.830,0.9491525423728814
1195,1195,43470,0.830,0.9491525423728814
1196,1196,44759,0.828,0.95
1197,1197,44759,0.828,0.95
1198,1198,44759,0.828,0.95
1199,1199,44759,0.828,0.95
1200,1200,44759,0.828,0.95
1201,1201,44759,0.828,0.95
1202,1202,44759,0.828,0.95
1203,1203,44759,0.828,0.95
1204,1204,44759,0.828,0.95
1205,1205,44759,0.828,0.95
1206,1206,44759,0.828,0.95
1207,1207,44759,0.828,0.95
1208,1208,44759,0.828,0.95
1209,1209,44759,0.828,0.95
1210,1210,44759,0.828,0.95
1211,1211,44759,0.828,0.95
1212,1212,45416,0.823,0.9508196721311475
1213,1213,45416,0.823,0.9508196721311475
1214,1214,45416,0.823,0.9508196721311475
1215,1215,45416,0.823,0.9508196721311475
1216,1216,45416,0.823,0.9508196721311475
1217,1217,45416,0.823,0.9508196721311475
1218,1218,45416,0.823,0.9508196721311475
1219,1219,45416,0.823,0.9508196721311475
1220,1220,45416,0.823,0.9508196721311475
1221,1221,45416,0.823,0.9508196721311475
1222,1222,45416,0.823,0.9508196721311475
1223,1223,45416,0.823,0.9508196721311475
1224,1224,45416,0.823,0.9508196721311475
1225,1225,45416,0.823,0.9508196721311475
1226,1226,45416,0.823,0.9508196721311475
1227,1227,45416,0.823,0.9508196721311475
1228,1228,45416,0.823,0.9508196721311475
1229,1229,45416,0.823,0.9508196721311475
1230,1230,45416,0.823,0.9508196721311475
1231,1231,45416,0.823,0.9508196721311475
1232,1232,45416,0.823,0.9508196721311475
1233,1233,45416,0.823,0.9508196721311475
1234,1234,45416,0.823,0.9508196721311475
1235,1235,45416,0.823,0.9354838709677419
1236,1236,45416,0.823,0.9354838709677419
1237,1237,45416,0.823,0.9354838709677419
1238,1238,45416,0.823,0.9354838709677419
1239,1239,45416,0.823,0.9354838709677419
1240,1240,45416,0.823,0.9354838709677419
1241,1241,45416,0.823,0.9354838709677419
1242,1242,45416,0.823,0.9354838709677419
1243,1243,45416,0.823,0.9354838709677419
1244,1244,45416,0.823,0.9354838709677419
1245,1245,45416,0.823,0.9354838709677419
1246,1246,45416,0.823,0.9354838709677419
1247,1247,45416,0.823,0.9354838709677419
1248,1248,45416,0.823,0.9354838709677419
1249,1249,45416,0.823,0.9354838709677419
1250,1250,45416,0.823,0.9354838709677419
1251,1251,45416,0.823,0.9354838709677419
1252,1252,45416,0.823,0.9354838709677419
1253,1253,45416,0.823,0.9354838709677419
1254,1254,46334,0.819,0.9365079365079365
1255,1255,46334,0.819,0.9365079365079365
1256,1256,46334,0.819,0.9365079365079365
1257,1257,46334,0.819,0.9365079365079365
1258,1258,46334,0.819,0.9365079365079365
1259,1259,46334,0.819,0.9365079365079365
1260,1260,46334,0.819,0.9365079365079365
1261,1261,46334,0.819,0.9365079365079365
1262,1262,46334,0.819,0.9365079365079365
1263,1263,46334,0.819,0.9365079365079365
1264,1264,46334,0.819,0.9365079365079365
1265,1265,46334,0.819,0.9365079365079365
1266,1266,46334,0.819,0.9365079365079365
1267,1267,46334,0.819,0.9365079365079365
1268,1268,46334,0.819,0.9365079365079365
1269,1269,46334,0.819,0.9365079365079365
1270,1270,46334,0.819,0.9365079365079365
1271,1271,46334,0.819,0.9365079365079365
1272,1272,46334,0.819,0.9365079365079365
1273,1273,46334,0.819,0.9365079365079365
1274,1274,46334,0.819,0.9365079365079365
1275,1275,46334,0.819,0.9365079365079365
1276,1276,46334,0.819,0.9365079365079365
1277,1277,46334,0.819,0.9365079365079365
1278,1278,46435,0.819,0.9375
1279,1279,46435,0.819,0.9375
1280,1280,46435,0.819,0.9375
1281,1281,46435,0.819,0.9375
1282,1282,46435,0.819,0.9375
1283,1283,46435,0.819,0.9375
1284,1284,46435,0.819,0.9375
1285,1285,46435,0.819,0.9375
1286,1286,46435,0.819,0.9375
1287,1287,46435,0.819,0.9375
1288,1288,46435,0.819,0.9375
1289,1289,46435,0.819,0.9375
1290,1290,46435,0.819,0.9375
1291,1291,46435,0.819,0.9375
1292,1292,46435,0.819,0.9375
1293,1293,46435,0.819,0.9375
1294,1294,46435,0.819,0.9375
1295,1295,46435,0.819,0.9230769230769231
1296,1296,46435,0.819,0.9230769230769231
1297,1297,46435,0.819,0.9230769230769231
1298,1298,46435,0.819,0.9230769230769231
1299,1299,46435,0.819,0.9230769230769231
1300,1300,46435,0.819,0.9230769230769231
1301,1301,46435,0.819,0.9230769230769231
1302,1302,46435,0.819,0.9230769230769231
1303,1303,46435,0.819,0.9230769230769231
1304,1304,46435,0.819,0.9230769230769231
1305,1305,46435,0.819,0.9230769230769231
1306,1306,46435,0.819,0.9230769230769231
1307,1307,46435,0.819,0.9230769230769231
1308,1308,46435,0.819,0.9230769230769231
1309,1309,46435,0.819,0.9230769230769231
1310,1310,46435,0.819,0.9230769230769231
1311,1311,46435,0.819,0.9230769230769231
1312,1312,46435,0.819,0.9230769230769231
1313,1313,46435,0.819,0.9230769230769231
1314,1314,48257,0.816,0.9242424242424242
1315,1315,48257,0.816,0.9242424242424242
1316,1316,48257,0.816,0.9242424242424242
1317,1317,48257,0.816,0.9242424242424242
1318,1318,48257,0.816,0.9242424242424242
1319,1319,48257,0.816,0.9242424242424242
1320,1320,48257,0.816,0.9242424242424242
1321,1321,48257,0.816,0.9242424242424242
1322,1322,48257,0.816,0.9242424242424242
1323,1323,48257,0.816,0.9242424242424242
1324,1324,48257,0.816,0.9242424242424242
1325,1325,48257,0.816,0.9242424242424242
1326,1326,48257,0.816,0.9242424242424242
1327,1327,48257,0.816,0.9242424242424242
1328,1328,48257,0.816,0.9242424242424242
1329,1329,48257,0.816,0.9242424242424242
1330,1330,48257,0.816,0.9242424242424242
1331,1331,48257,0.816,0.9242424242424242
1332,1332,48257,0.816,0.9242424242424242
1333,1333,48257,0.816,0.9104477611940298
1334,1334,48257,0.816,0.9104477611940298
1335,1335,48257,0.816,0.9104477611940298
1336,1336,48257,0.816,0.9104477611940298
1337,1337,48257,0.816,0.9104477611940298
1338,1338,48257,0.816,0.9104477611940298
1339,1339,48257,0.816,0.9104477611940298
1340,1340,48257,0.816,0.9104477611940298
1341,1341,48257,0.816,0.9104477611940298
1342,1342,48257,0.816,0.9104477611940298
1343,1343,48257,0.816,0.9104477611940298
1344,1344,48257,0.816,0.9104477611940298
1345,1345,48257,0.816,0.9104477611940298
1346,1346,48257,0.816,0.9104477611940298
1347,1347,48257,0.816,0.9104477611940298
1348,1348,48257,0.816,0.9104477611940298
1349,1349,48257,0.816,0.9104477611940298
1350,1350,49193,0.815,0.9117647058823529
1351,1351,49193,0.815,0.9117647058823529
1352,1352,49193,0.815,0.9117647058823529
1353,1353,49193,0.815,0.9117647058823529
1354,1354,49193,0.815,0.9117647058823529
1355,1355,49193,0.815,0.9117647058823529
1356,1356,49193,0.815,0.9117647058823529
1357,1357,49193,0.815,0.9117647058823529
1358,1358,49193,0.815,0.9117647058823529
1359,1359,49193,0.815,0.9117647058823529
1360,1360,49193,0.815,0.9117647058823529
1361,1361,49193,0.815,0.9117647058823529
1362,1362,49193,0.815,0.9117647058823529
1363,1363,49193,0.815,0.9117647058823529
1364,1364,49193,0.815,0.9117647058823529
1365,1365,49193,0.815,0.9117647058823529
1366,1366,49193,0.815,0.9117647058823529
1367,1367,49193,0.815,0.9117647058823529
1368,1368,49193,0.815,0.9117647058823529
1369,1369,49193,0.815,0.9117647058823529
1370,1370,49193,0.815,0.9117647058823529
1371,1371,49255,0.815,0.9130434782608695
1372,1372,49255,0.815,0.9130434782608695
1373,1373,49255,0.815,0.9130434782608695
1374,1374,49255,0.815,0.9130434782608695
1375,1375,49255,0.815,0.9130434782608695
1376,1376,49255,0.815,0.9130434782608695
1377,1377,49255,0.815,0.9130434782608695
1378,1378,49255,0.815,0.9130434782608695
1379,1379,49255,0.815,0.9130434782608695
1380,1380,49255,0.815,0.9130434782608695
1381,1381,49255,0.815,0.9130434782608695
1382,1382,49255,0.815,0.9130434782608695
1383,1383,49255,0.815,0.9130434782608695
1384,1384,49255,0.815,0.9130434782608695
1385,1385,49255,0.815,0.9130434782608695
1386,1386,49319,0.815,0.9142857142857143
1387,1387,49319,0.815,0.9142857142857143
1388,1388,49319,0.815,0.9142857142857143
1389,1389,49319,0.815,0.9142857142857143
1390,1390,49319,0.815,0.9142857142857143
1391,1391,49319,0.815,0.9142857142857143
1392,1392,49319,0.815,0.9142857142857143
1393,1393,49319,0.815,0.9142857142857143
1394,1394,49319,0.815,0.9142857142857143
1395,1395,49319,0.815,0.9142857142857143
1396,1396,49319,0.815,0.9142857142857143
1397,1397,49319,0.815,0.9142857142857143
1398,1398,49319,0.815,0.9142857142857143
1399,1399,49319,0.815,0.9142857142857143
1400,1400,49319,0.815,0.9142857142857143
1401,1401,49319,0.815,0.9142857142857143
1402,1402,49319,0.815,0.9142857142857143
1403,1403,49319,0.815,0.9142857142857143
1404,1404,49622,0.817,0.9154929577464789
1405,1405,49622,0.817,0.9154929577464789
1406,1406,49622,0.817,0.9154929577464789
1407,1407,49622,0.817,0.9154929577464789
1408,1408,49622,0.817,0.9154929577464789
1409,1409,49622,0.817,0.9154929577464789
1410,1410,49622,0.817,0.9154929577464789
1411,1411,49622,0.817,0.9154929577464789
1412,1412,49622,0.817,0.9154929577464789
1413,1413,49622,0.817,0.9154929577464789
1414,1414,49622,0.817,0.9154929577464789
1415,1415,49622,0.817,0.9154929577464789
1416,1416,49622,0.817,0.9154929577464789
1417,1417,49622,0.817,0.9154929577464789
1418,1418,49622,0.817,0.9154929577464789
1419,1419,49622,0.817,0.9154929577464789
1420,1420,49622,0.817,0.9154929577464789
1421,1421,49622,0.817,0.9154929577464789
1422,1422,50447,0.818,0.9166666666666666
1423,1423,50447,0.818,0.9166666666666666
1424,1424,50447,0.818,0.9166666666666666
1425,1425,50447,0.818,0.9166666666666666
1426,1426,50447,0.818,0.9166666666666666
1427,1427,50447,0.818,0.9166666666666666
1428,1428,50447,0.818,0.9166666666666666
1429,1429,50447,0.818,0.9166666666666666
1430,1430,50447,0.818,0.9166666666666666
1431,1431,50447,0.818,0.9166666666666666
1432,1432,50447,0.818,0.9166666666666666
1433,1433,50447,0.818,0.9166666666666666
1434,1434,50447,0.818,0.9166666666666666
1435,1435,50447,0.818,0.9166666666666666
1436,1436,50447,0.818,0.9166666666666666
1437,1437,50447,0.818,0.9166666666666666
1438,1438,50447,0.818,0.9166666666666666
1439,1439,50447,0.818,0.9166666666666666
1440,1440,51994,0.820,0.9178082191780822
1441,1441,51994,0.820,0.9178082191780822
1442,1442,51994,0.820,0.9178082191780822
1443,1443,51994,0.820,0.9178082191780822
1444,1444,51994,0.820,0.9178082191780822
1445,1445,51994,0.820,0.9178082191780822
1446,1446,51994,0.820,0.9178082191780822
1447,1447,51994,0.820,0.9178082191780822
1448,1448,51994,0.820,0.9178082191780822
1449,1449,51994,0.820,0.9178082191780822
1450,1450,51994,0.820,0.9178082191780822
1451,1451,51994,0.820,0.9178082191780822
1452,1452,51994,0.820,0.9178082191780822
1453,1453,51994,0.820,0.9178082191780822
1454,1454,51994,0.820,0.9178082191780822
1455,1455,51994,0.820,0.9178082191780822
1456,1456,51994,0.820,0.9178082191780822
1457,1457,51994,0.820,0.9178082191780822
1458,1458,51994,0.820,0.9054054054054054
1459,1459,51994,0.820,0.9054054054054054
1460,1460,51994,0.820,0.9054054054054054
1461,1461,51994,0.820,0.9054054054054054
1462,1462,51994,0.820,0.9054054054054054
1463,1463,51994,0.820,0.9054054054054054
1464,1464,51994,0.820,0.9054054054054054
1465,1465,51994,0.820,0.9054054054054054
